C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,x
2.1206993020576825e-92,8.005626011851754e-121,5.423481853660337e-85,5.350189577463696e-107,2.4237347899915292e-146,1.3380603299401712e-08,1.0808029463335558e-99,0.014188678402549134,1.3591241905423455e-104,3.4147465431131304e-158,0.9319999999999999
4.153345322355581e-93,1.2336785092169898e-121,1.138055169749469e-85,9.219245325948962e-108,3.082917086209329e-147,8.730536187653378e-09,1.984344957818161e-100,0.01350701547547354,2.390325840939464e-105,3.9981132285899197e-159,0.9340000000000002
8.08234722771435e-94,1.8889880744146003e-122,2.3728427372863325e-86,1.5784909195606137e-108,3.896360781048371e-148,5.66013322857981e-09,3.619998072963768e-101,0.012776162514261257,4.1771068626681323e-106,4.6512810825188854e-160,0.9359999999999999
1.562778697882923e-94,2.8739350449754444e-123,4.915810252642597e-87,2.6854020699528213e-109,4.893020676786265e-149,3.6461363553499805e-09,6.5617551688519324e-102,0.012007887650577188,7.252948282002805e-107,5.376639957579426e-161,0.9380000000000002
3.0024651589895214e-95,4.344553960566372e-124,1.0119097525036142e-87,4.5393855002430563e-110,6.105419457442133e-150,2.3337787097685123e-09,1.181822407569571e-102,0.01121399502651019,1.2513364370298725e-107,6.1754725163724e-162,0.94
5.731641064655468e-96,6.525802987239455e-125,2.069707471123042e-88,7.624393951559352e-111,7.569627843430438e-151,1.4842496545184013e-09,2.1149735154674101e-103,0.010406035190386258,2.145132467349915e-108,7.047746800610436e-163,0.9420000000000002
1.0871776355782586e-96,9.739647441033515e-126,4.2062653698944315e-89,1.2724306025225031e-111,9.325113252002382e-152,9.379393461866152e-10,3.760782020953472e-104,0.009595042794610598,3.6538831683848958e-109,7.991922224675879e-164,0.944
2.049002789228539e-97,1.4443519423320989e-126,8.493855824460847e-90,2.1100045812123736e-112,1.1414430954965064e-152,5.889291734544323e-10,6.644646879441361e-105,0.008791309773659562,6.18408873823035e-110,9.004778914088816e-165,0.9460000000000002
3.8371175551668505e-98,2.1282534127241537e-127,1.7042512324373426e-90,3.476587835468991e-113,1.3882733229828202e-153,3.674277024355568e-10,1.1665038195686528e-105,0.008004200151061736,1.0399615536714775e-110,1.0081280630907188e-165,0.948
7.139834991081452e-99,3.115976419675269e-128,3.3976830515108915e-91,5.691720031903898e-114,1.6777075250291754e-154,2.2777247518474833e-10,2.0347963023259672e-106,0.00724201044338237,1.7377182843650725e-111,1.121448133893767e-166,0.9500000000000002
1.3200541917796554e-99,4.532997732090751e-129,6.73058210087815e-92,9.258792863286133e-115,2.0145501660984376e-155,1.4029787746728904e-10,3.5267626246056334e-107,0.006511877425654782,2.8851073208346824e-112,1.2395484704511083e-167,0.952
2.4250229970647614e-100,6.552354055160832e-130,1.324777379484198e-92,1.4965310161347292e-115,2.403590504141863e-156,8.586604812989803e-11,6.073681790888786e-108,0.005819732915531138,4.759541194430319e-113,1.3613464474490485e-168,0.9540000000000002
4.426500093565842e-101,9.410868963125968e-131,2.590918171632752e-93,2.403463833790249e-116,2.849465678043001e-157,5.2217053957327213e-11,1.0393177761424167e-108,0.005170303325007376,7.801690592841093e-114,1.4855751732227326e-169,0.956
8.028337277884826e-102,1.3430204065189955e-131,5.034832249748119e-94,3.835393925192695e-117,3.356502210168094e-158,3.155177317005466e-11,1.7671165374484435e-109,0.004567150098860057,1.270670275076709e-114,1.610799255202541e-170,0.9580000000000002
1.446809181695898e-102,1.9043905255996478e-132,9.721579431800799e-95,6.081390284348148e-118,3.9285383790115977e-159,1.8943302385375212e-11,2.985400095489424e-110,0.004012745862344514,2.056352359329999e-115,1.7354376645540856e-171,0.96
2.590701749645364e-103,2.6831807411347638e-133,1.8651302592029436e-95,9.581120255788154e-119,4.5687313077466087e-160,1.1300772390714233e-11,5.0114154647730395e-111,0.003508580164947333,3.3066080012529315e-116,1.857793434756246e-172,0.9620000000000002
4.6093967995264455e-104,3.756335366837181e-134,3.555510964696896e-96,1.4998582687312667e-119,5.279354049644486e-161,6.698554254209698e-12,8.35870100613305e-112,0.003055288134294495,5.283094829336535e-117,1.976089588930843e-173,0.964
8.148755530047002e-105,5.225156537973763e-135,6.73465560660429e-97,2.332945898686635e-120,6.061589349463918e-162,3.945250158315831e-12,1.3852803942592867e-112,0.002652795124242497,8.387153960987957e-118,2.088510354143887e-174,0.9660000000000002
1.4313933556196308e-105,7.221954827511925e-136,1.267503819836656e-97,3.6056172991172347e-121,6.915328028557936e-163,2.3088117711065577e-12,2.2811671041182325e-113,0.0023004705151262947,1.323004556174966e-118,2.1932464080926393e-175,0.968
2.4983151432490405e-106,9.918151658210303e-137,2.3703019678568468e-98,5.5370074164733e-122,7.83898098048625e-164,1.34252698936084e-12,3.7324760345382314e-114,0.0019972841505646126,2.07361716695054e-119,2.288542634552706e-176,0.9700000000000002
4.332673463346942e-107,1.353403319241187e-137,4.40431723260474e-99,8.448723495433095e-123,8.829314473711625e-165,7.75671862851413e-13,6.06816625371146e-115,0.0017419594155305821,3.2293590563121953e-120,2.372746657730965e-177,0.972
7.465952341332917e-108,1.8350345478611975e-138,8.131562858257347e-100,1.2809365094088165e-123,9.881318744637925e-166,4.4530089277916213e-13,9.802535624824873e-116,0.0015331176145018765,4.9971755357613235e-121,2.4443562978440883e-178,0.9740000000000002
1.2783064572151646e-108,2.4721895604130515e-139,1.4917291270304394e-100,1.9296770270823925e-124,1.098811965025417e-166,2.540092949994825e-13,1.5734027430990288e-116,0.0013694090400834357,7.683399073819552e-122,2.5020640527432962e-179,0.976
2.1747296090260585e-109,3.3093279444350054e-140,2.7191078346149977e-101,2.888432110194417e-125,1.214094237880038e-167,1.4396806504360904e-13,2.5093537659327254e-117,0.0012496268831236623,1.1738232084340152e-122,2.5447967693914026e-180,0.9780000000000002
3.6761740706850826e-110,4.401678925003957e-141,4.924741145710944e-102,4.2959598855335794e-126,1.3329134864886313e-168,8.107804003491308e-14,3.976531218420631e-118,0.0011728008876236275,1.7818556085345144e-123,2.5717488251051765e-181,0.98
6.174579445457689e-111,5.817245995940446e-142,8.862594932153118e-103,6.348612001557765e-127,1.454025663198864e-169,4.536916964614684e-14,6.261341855166501e-119,0.0011382683729450301,2.6875889081691238e-124,2.5824073856703684e-182,0.9820000000000002
1.0304791608111027e-111,7.639008859616246e-143,1.584743239097941e-103,9.322188266021297e-128,1.5760236341681463e-170,2.5225450751023977e-14,9.79604904675627e-120,0.0011457209202976042,4.0278536942930673e-125,2.5765686341258093e-183,0.984
1.7088012756039326e-112,9.967290437922773e-144,2.815641971524658e-104,1.3601207569545637e-128,1.6973598454436502e-171,1.3935981309098439e-14,1.5228425434557746e-120,0.001195225650617276,5.997980498776364e-126,2.554344252724316e-184,0.9860000000000002
2.8155576285208534e-113,1.292223778699465e-144,4.970687591310066e-105,1.971776030107164e-129,1.8163756231592913e-172,7.649916421842825e-15,2.352228819901939e-121,0.0012872206170727006,8.874766330374799e-127,2.516157870109821e-185,0.988
4.609542223630969e-114,1.664634375226338e-145,8.719187599306363e-106,2.8402607512615205e-130,1.931336499150325e-173,4.172499956569539e-15,3.610145017415379e-122,0.0014224844147898866,1.3047560521181357e-127,2.4627316315707226e-186,0.9900000000000002
7.498453272072779e-115,2.1306911614480387e-146,1.5196937964218545e-106,4.06517604202161e-131,2.040472626179744e-174,2.261291272787475e-15,5.505417307381173e-123,0.0016020806934361055,1.9059970682593786e-128,2.3950634871928044e-187,0.992
1.2120097030423332e-115,2.709833861243606e-147,2.6318229798730427e-107,5.781240250524615e-132,2.1420230439700008e-175,1.2176912567575338e-15,8.3421185120653e-124,0.0018272788648233107,2.7665317062623306e-129,2.3143961957333294e-188,0.9940000000000002
1.946529631588111e-116,3.4244067271776716e-148,4.528744024587714e-108,8.169268932572479e-133,2.234282298208978e-176,6.515359503771947e-16,1.2559807471705806e-124,0.002099452942849624,3.989969636945445e-130,2.2221793889715922e-189,0.996
3.1062503654048727e-117,4.299802749926314e-149,7.743180598708899e-109,1.147006513646337e-133,2.3156477176048e-177,3.4638581275173834e-16,1.878927939290913e-125,0.0024199611440113857,5.717735286704763e-131,2.12002631320367e-190,0.9980000000000002
4.925296845642623e-118,5.364536937994831e-150,1.3154717278922384e-109,1.600180929892312e-134,2.3846655344064824e-178,1.829794521503815e-16,2.7929154070624352e-126,0.0027900096096756567,8.141398532144685e-132,2.009667048318456e-191,1.0
7.759770535347138e-119,6.650226883308545e-151,2.2205684445462072e-110,2.2181597065317846e-135,2.4400740024116702e-179,9.60428558368569e-17,4.1250190126854045e-127,0.003210504370059072,1.1518462146293893e-132,1.8929000924992392e-192,1.0020000000000002
1.214747077083317e-119,8.191457828368433e-152,3.7244943910845816e-111,3.0551817336386434e-136,2.4808417295452287e-180,5.00896875930424e-17,6.053612848196635e-128,0.0036818964250666273,1.6192373003457702e-133,1.7715441910405207e-193,1.004
1.8894846230127147e-120,1.0025509493705835e-152,6.207132277063474e-112,4.1812082725386863e-137,2.5061995993815464e-181,2.595685649189649e-17,8.827217876470261e-129,0.004204025527233538,2.261762582628369e-134,1.647392185371015e-194,1.0060000000000002
2.920259035653042e-121,1.2191923269179333e-153,1.0278629023150081e-112,5.685740946074359e-138,2.5156649017976033e-182,1.3365228384112904e-17,1.278949995902602e-129,0.004775968865323479,3.1390920126094375e-135,1.5221684736776144e-195,1.008
4.4845606942878085e-122,1.4731891248377727e-154,1.6912191917969776e-113,7.682328100290116e-139,2.509056615105318e-183,6.83787548161426e-18,1.8412120092956706e-130,0.00539590130548535,4.328940254554912e-136,1.3974914220070778e-196,1.0100000000000002
6.8428804284332e-123,1.7687453169263485e-155,2.76493623597188e-114,1.031381054079818e-139,2.486501163792175e-184,3.4760539392384745e-18,2.633749997974022e-131,0.006060974090057759,5.93170649122817e-137,1.2748417627027283e-197,1.012
1.0374770815436582e-123,2.1100493712299908e-156,4.49149434683122e-115,1.3758337629256342e-140,2.4484283959898703e-185,1.7557890701894347e-18,3.7433963535330745e-132,0.006767218865400221,8.076035701815922e-138,1.1555376852403624e-198,1.0140000000000002
1.5629266171494272e-124,2.5011540792913943e-157,7.24965116489165e-116,1.823615570105147e-141,2.3955579595091225e-186,8.81208526696049e-19,5.286613893351077e-133,0.007509483561907941,1.092539939469268e-138,1.0407169835451615e-199,1.016
2.3394791470736955e-125,2.945837533171713e-158,1.162689840729116e-116,2.4017131482539968e-142,2.3288766796537455e-187,4.394460404497776e-19,7.418393876352982e-134,0.008281405948936843,1.4685777011809031e-139,9.313262929051103e-201,1.0180000000000002
3.47952759291529e-126,3.447447421634468e-159,1.8528111725579797e-117,3.142892271491891e-143,2.2496079322831998e-188,2.177473788746865e-19,1.03433852066661e-134,0.009075429621873259,1.9614491439394026e-140,8.2811714604117e-202,1.02
5.142116437289311e-127,4.0087320350518884e-160,2.933722011458176e-118,4.086564610561717e-144,2.1591743397287375e-189,1.0720642933314939e-19,1.4329664581266753e-135,0.009882865759090264,2.6030211109366723e-141,7.316483156129947e-203,1.0220000000000002
7.55064485205566e-128,4.63166262426673e-161,4.6155905245454303e-119,5.27968193136472e-145,2.0591553776300208e-190,5.244562221972812e-20,1.9725583828673736e-136,0.010694002250189476,3.432407511029214e-142,6.422936998635687e-204,1.024
1.1016577546472995e-128,5.317252980366551e-162,7.21532839576816e-120,6.777627013506513e-146,1.9512416544055645e-191,2.549283696046363e-20,2.6980141478519596e-137,0.01149825980749342,4.497182502944287e-143,5.602548552017823e-205,1.0260000000000002
1.5970917396289565e-129,6.06538320909023e-163,1.120741481563604e-120,8.645061471312107e-147,1.8371877051054295e-192,1.2312538739002387e-20,3.6667313742281105e-138,0.0122843925185967,5.854673711053975e-144,4.855771864679526e-206,1.028
2.300559904610884e-130,6.874635577657709e-164,1.729718005876094e-121,1.0956681105056388e-147,1.718765126527396e-193,5.9087765498371816e-21,4.951473759108543e-139,0.013040728087985743,7.57330409323068e-145,4.181687705358467e-207,1.0300000000000002
3.292742313861076e-131,7.742150926159668e-165,2.6525628406076303e-122,1.3797819933201542e-148,1.597717775888957e-194,2.817526690607713e-21,6.643705674129269e-140,0.013755440873759878,9.733938771835381e-146,3.578208068687528e-208,1.032
4.682766019599047e-132,8.663514378242452e-166,4.041816306603122e-123,1.7264835293302777e-149,1.4757205709993433e-195,1.3349316388074086e-21,8.857411101288103e-141,0.014416848881484104,1.2431179572768044e-146,3.04228752023905e-209,1.0340000000000003
6.617099835902892e-133,9.632678889265223e-167,6.119387814783491e-124,2.1465199115643665e-150,1.354343180647998e-196,6.284497083253298e-22,1.1733396190312966e-141,0.015013724258791557,1.5774535698861808e-147,2.570132946907871e-210,1.036
9.290806847529317e-134,1.06419344855797e-167,9.205765299094933e-125,2.6517215537130327e-151,1.2350195973109394e-197,2.9396968502689466e-22,1.5444049460076899e-142,0.01553560565724902,1.9889384601347378e-148,2.157404533982262e-211,1.0380000000000003
1.2961632114788807e-134,1.1681929855576172e-168,1.3760440432948405e-125,3.2549283366615377e-152,1.1190242600187031e-198,1.3663283525688884e-22,2.0198501345340015e-143,0.01597310018662608,2.491762362683153e-149,1.7994022029096076e-212,1.04
1.7967450858123228e-135,1.274175126059749e-169,2.043738311859824e-126,3.969862447367146e-153,1.0074550629598173e-199,6.309982127285431e-23,2.624808517649583e-144,0.016318162646236787,3.1017901523114087e-150,1.491233215572688e-213,1.0420000000000003
2.4747638067649306e-136,1.3809061587582066e-170,3.016051501674609e-127,4.8109406827209326e-154,9.012232641021393e-201,2.895487491578009e-23,3.389195500072177e-145,0.016564340307956688,3.836531066880662e-151,1.2279580959460762e-214,1.044
3.3868936619171053e-137,1.4870299843944142e-171,4.42254983554178e-128,5.793020438113444e-155,8.010500142469391e-202,1.3201879744389657e-23,4.348266272047532e-146,0.016706972736062684,4.715041733782789e-152,1.0047133663881646e-215,1.0460000000000003
4.605638873959802e-138,1.5910938613373048e-172,6.443580121234152e-129,6.93107557806367e-156,7.07468974134284e-203,5.980952689789944e-24,5.543143936714533e-147,0.016743337910114182,5.75775098423556e-153,8.168107895621502e-217,1.048
6.2229844853222675e-139,1.6915794088756112e-173,9.328294442599061e-130,8.239801009336361e-157,6.208342851084878e-204,2.692312558753259e-24,7.021286527588648e-148,0.01667273818065159,6.986195435797265e-154,6.598138112476055e-218,1.0500000000000003
8.354646323245072e-140,1.7869380439298593e-174,1.3418308549122562e-130,9.733148019446065e-158,5.413330132972146e-205,1.204206874954889e-24,8.836855468856422e-149,0.016496522212671477,8.422656677258961e-155,5.295926949835091e-219,1.052
1.1144945174536323e-140,1.8756297624001757e-175,1.917846382135391e-131,1.1423796229400367e-158,4.6900109990265424e-206,5.351767562136053e-25,1.105094259526269e-149,0.016218041912893832,1.0089693682299273e-155,4.223604224176841e-220,1.0540000000000003
1.4772306789322387e-141,1.9561639507075306e-176,2.723644218999362e-132,1.3322572211296513e-159,4.0374181922255966e-207,2.3632730301751476e-25,1.3731608387605757e-150,0.015842546232966992,1.200956784328361e-156,3.346918125546529e-221,1.056
1.9455357511755454e-142,2.027140741889273e-177,3.843328005906231e-133,1.5437829255847642e-160,3.453457662826402e-208,1.0369338931216733e-25,1.6953681143326754e-151,0.015377016527261103,1.4203562726634383e-157,2.635285076003146e-222,1.0579999999999998
2.545954444874483e-143,2.0872913273926656e-178,5.388712827761496e-134,1.7774807210452533e-161,2.935114600623605e-209,4.5207319457292354e-26,2.0798265976840504e-152,0.014829950663641196,1.6691206208434553e-158,2.061725087622933e-223,1.06
3.310415878968157e-144,2.135515609903634e-179,7.507289173843709e-135,2.0334995469646904e-162,2.4786574706109147e-210,1.958334876272771e-26,2.5351914417761467e-153,0.014211105199818348,1.9489408874891917e-159,1.6027085190386274e-224,1.0619999999999998
4.276958141123004e-145,2.1709156393253033e-180,1.0392062856335022e-135,2.3115525783976294e-163,2.0798331346387585e-211,8.429186745215871e-27,3.0705410489667017e-154,0.013531206535519235,2.26115392081642e-160,1.237938215385543e-225,1.064
5.490450221739914e-146,2.1928234133636655e-181,1.4293576168540374e-136,2.6108624247097233e-164,1.7340475239444345e-212,3.604997003288584e-27,3.6952137952248033e-155,0.012801642955591807,2.6066462787876397e-161,9.500884249136842e-227,1.0659999999999998
7.003279065478027e-147,2.200821840568863e-182,1.9534421349025875e-137,2.9301153320437508e-165,1.4365277621886518e-213,1.5319502288378089e-27,4.418600616237311e-156,0.012034149854199159,2.985757911841488e-162,7.245188928336627e-228,1.068
8.875961742428857e-148,2.194757946870431e-183,2.6526546765544394e-138,3.2674274794912565e-166,1.1824630427963462e-214,6.468519905681042e-28,5.249892883167478e-157,0.011240500178853583,3.398189529380012e-163,5.489793784067497e-229,1.0699999999999998
